地方コード,沿線コード,駅コード,沿線,新沿線,駅名,新駅名,Temp,Temp2,沿線CD,駅CD,沿線名,駅名,都道府県名,地方名
2,156,530,妙高はねうまライン,妙高ライン,北新井,北新井,,,7620,60740,妙高はねうまライン,北新井,新潟県,中部
2,156,550,妙高はねうまライン,妙高ライン,上越妙高,上越妙高,2,501,7620,60745,妙高はねうまライン,上越妙高,新潟県,中部
2,156,570,妙高はねうまライン,妙高ライン,南高田,南高田,,,7620,60750,妙高はねうまライン,南高田,新潟県,中部
2,156,590,妙高はねうまライン,妙高ライン,高田,高田,,,7620,60755,妙高はねうまライン,高田,新潟県,中部
2,156,610,妙高はねうまライン,妙高ライン,春日山,春日山,,,7620,60760,妙高はねうまライン,春日山,新潟県,中部
2,156,630,妙高はねうまライン,妙高ライン,直江津,直江津,2,120,7620,60960,妙高はねうまライン,直江津,新潟県,中部
2,159,240,湘南新宿ライン宇須,湘南新宿宇,宇都宮,宇都宮,2,7,7580,4350,湘南新宿ライン宇須,宇都宮,栃木県,関東
2,159,250,湘南新宿ライン宇須,湘南新宿宇,雀宮,雀宮,2,454,7580,20700,湘南新宿ライン宇須,雀宮,栃木県,関東
2,159,260,湘南新宿ライン宇須,湘南新宿宇,石橋,石橋,2,455,7580,2290,湘南新宿ライン宇須,石橋,栃木県,関東
2,159,270,湘南新宿ライン宇須,湘南新宿宇,自治医大,自治医大,2,456,7580,17380,湘南新宿ライン宇須,自治医大,栃木県,関東
2,159,280,湘南新宿ライン宇須,湘南新宿宇,小金井,小金井,2,457,7580,14550,湘南新宿ライン宇須,小金井,栃木県,関東
2,159,290,湘南新宿ライン宇須,湘南新宿宇,小山,小山,2,6,7580,7270,湘南新宿ライン宇須,小山,栃木県,関東
2,159,300,湘南新宿ライン宇須,湘南新宿宇,間々田,間々田,2,458,7580,36140,湘南新宿ライン宇須,間々田,栃木県,関東
2,159,310,湘南新宿ライン宇須,湘南新宿宇,野木,野木,2,459,7580,30000,湘南新宿ライン宇須,野木,栃木県,関東
2,159,320,湘南新宿ライン宇須,湘南新宿宇,古河,古河,2,460,7580,14500,湘南新宿ライン宇須,古河,茨城県,関東
2,159,330,湘南新宿ライン宇須,湘南新宿宇,栗橋,栗橋,2,29,7580,13040,湘南新宿ライン宇須,栗橋,埼玉県,関東
2,159,340,湘南新宿ライン宇須,湘南新宿宇,東鷲宮,東鷲宮,2,461,7580,32600,湘南新宿ライン宇須,東鷲宮,埼玉県,関東
2,159,350,湘南新宿ライン宇須,湘南新宿宇,久喜,久喜,2,28,7580,12470,湘南新宿ライン宇須,久喜,埼玉県,関東
2,159,360,湘南新宿ライン宇須,湘南新宿宇,新白岡,新白岡,2,462,7580,19720,湘南新宿ライン宇須,新白岡,埼玉県,関東
2,159,370,湘南新宿ライン宇須,湘南新宿宇,白岡,白岡,2,463,7580,18800,湘南新宿ライン宇須,白岡,埼玉県,関東
2,159,380,湘南新宿ライン宇須,湘南新宿宇,蓮田,蓮田,2,464,7580,30520,湘南新宿ライン宇須,蓮田,埼玉県,関東
2,159,390,湘南新宿ライン宇須,湘南新宿宇,東大宮,東大宮,2,465,7580,31720,湘南新宿ライン宇須,東大宮,埼玉県,関東
2,159,400,湘南新宿ライン宇須,湘南新宿宇,土呂,土呂,2,466,7580,26770,湘南新宿ライン宇須,土呂,埼玉県,関東
2,159,410,湘南新宿ライン宇須,湘南新宿宇,大宮,大宮,2,5,7580,6310,湘南新宿ライン宇須,大宮,埼玉県,関東
2,159,420,湘南新宿ライン宇須,湘南新宿宇,浦和,浦和,2,27,7580,4710,湘南新宿ライン宇須,浦和,埼玉県,関東
2,159,430,湘南新宿ライン宇須,湘南新宿宇,赤羽,赤羽,2,26,7580,380,湘南新宿ライン宇須,赤羽,東京都,関東
2,159,440,湘南新宿ライン宇須,湘南新宿宇,池袋,池袋,2,169,7580,2060,湘南新宿ライン宇須,池袋,東京都,関東
2,159,450,湘南新宿ライン宇須,湘南新宿宇,新宿,新宿,2,167,7580,19670,湘南新宿ライン宇須,新宿,東京都,関東
2,159,460,湘南新宿ライン宇須,湘南新宿宇,渋谷,渋谷,2,164,7580,17640,湘南新宿ライン宇須,渋谷,東京都,関東
2,159,470,湘南新宿ライン宇須,湘南新宿宇,恵比寿,恵比寿,2,163,7580,5050,湘南新宿ライン宇須,恵比寿,東京都,関東
2,159,480,湘南新宿ライン宇須,湘南新宿宇,大崎,大崎,2,423,7580,5780,湘南新宿ライン宇須,大崎,東京都,関東
2,159,490,湘南新宿ライン宇須,湘南新宿宇,西大井,西大井,2,485,7580,28400,湘南新宿ライン宇須,西大井,東京都,関東
2,159,500,湘南新宿ライン宇須,湘南新宿宇,武蔵小杉,武蔵小杉,2,180,7580,38720,湘南新宿ライン宇須,武蔵小杉,神奈川県,関東
2,159,510,湘南新宿ライン宇須,湘南新宿宇,新川崎,新川崎,2,486,7580,19290,湘南新宿ライン宇須,新川崎,神奈川県,関東
2,159,520,湘南新宿ライン宇須,湘南新宿宇,横浜,横浜,2,151,7580,40940,湘南新宿ライン宇須,横浜,神奈川県,関東
2,159,530,湘南新宿ライン宇須,湘南新宿宇,保土ヶ谷,保土ヶ谷,2,487,7580,35150,湘南新宿ライン宇須,保土ヶ谷,神奈川県,関東
2,159,540,湘南新宿ライン宇須,湘南新宿宇,東戸塚,東戸塚,2,488,7580,32070,湘南新宿ライン宇須,東戸塚,神奈川県,関東
2,159,550,湘南新宿ライン宇須,湘南新宿宇,戸塚,戸塚,2,152,7580,26210,湘南新宿ライン宇須,戸塚,神奈川県,関東
2,159,560,湘南新宿ライン宇須,湘南新宿宇,大船,大船,2,153,7580,6240,湘南新宿ライン宇須,大船,神奈川県,関東
2,159,570,湘南新宿ライン宇須,湘南新宿宇,北鎌倉,北鎌倉,2,489,7580,11100,湘南新宿ライン宇須,北鎌倉,神奈川県,関東
2,159,580,湘南新宿ライン宇須,湘南新宿宇,鎌倉,鎌倉,2,207,7580,8890,湘南新宿ライン宇須,鎌倉,神奈川県,関東
2,159,590,湘南新宿ライン宇須,湘南新宿宇,逗子,逗子,2,490,7580,20640,湘南新宿ライン宇須,逗子,神奈川県,関東
2,160,190,湘南新宿ライン高海,湘南新宿高,前橋,前橋,2,467,7585,57150,湘南新宿ライン高海,前橋,群馬県,関東
2,160,200,湘南新宿ライン高海,湘南新宿高,新前橋,新前橋,2,66,7585,56865,湘南新宿ライン高海,新前橋,群馬県,関東
2,160,210,湘南新宿ライン高海,湘南新宿高,井野,井野,2,468,7585,56880,湘南新宿ライン高海,井野,群馬県,関東
2,160,220,湘南新宿ライン高海,湘南新宿高,高崎問屋町,高崎問屋町,2,469,7585,56875,湘南新宿ライン高海,高崎問屋町,群馬県,関東
2,160,230,湘南新宿ライン高海,湘南新宿高,高崎,高崎,2,19,7585,22240,湘南新宿ライン高海,高崎,群馬県,関東
2,160,240,湘南新宿ライン高海,湘南新宿高,倉賀野,倉賀野,2,65,7585,12960,湘南新宿ライン高海,倉賀野,群馬県,関東
2,160,250,湘南新宿ライン高海,湘南新宿高,新町,新町,2,470,7585,20250,湘南新宿ライン高海,新町,群馬県,関東
2,160,260,湘南新宿ライン高海,湘南新宿高,神保原,神保原,2,471,7585,20230,湘南新宿ライン高海,神保原,埼玉県,関東
2,160,270,湘南新宿ライン高海,湘南新宿高,本庄,本庄,2,472,7585,35390,湘南新宿ライン高海,本庄,埼玉県,関東
2,160,280,湘南新宿ライン高海,湘南新宿高,岡部,岡部,2,473,7585,6560,湘南新宿ライン高海,岡部,埼玉県,関東
2,160,290,湘南新宿ライン高海,湘南新宿高,深谷,深谷,2,474,7585,33560,湘南新宿ライン高海,深谷,埼玉県,関東
2,160,300,湘南新宿ライン高海,湘南新宿高,籠原,籠原,2,475,7585,7750,湘南新宿ライン高海,籠原,埼玉県,関東
2,160,310,湘南新宿ライン高海,湘南新宿高,熊谷,熊谷,2,18,7585,12840,湘南新宿ライン高海,熊谷,埼玉県,関東
2,160,320,湘南新宿ライン高海,湘南新宿高,行田,行田,2,476,7585,11960,湘南新宿ライン高海,行田,埼玉県,関東
2,160,330,湘南新宿ライン高海,湘南新宿高,吹上,吹上,2,477,7585,33580,湘南新宿ライン高海,吹上,埼玉県,関東
2,160,340,湘南新宿ライン高海,湘南新宿高,北鴻巣,北鴻巣,2,478,7585,11140,湘南新宿ライン高海,北鴻巣,埼玉県,関東
2,160,350,湘南新宿ライン高海,湘南新宿高,鴻巣,鴻巣,2,479,7585,14300,湘南新宿ライン高海,鴻巣,埼玉県,関東
2,160,360,湘南新宿ライン高海,湘南新宿高,北本,北本,2,480,7585,11600,湘南新宿ライン高海,北本,埼玉県,関東
2,160,370,湘南新宿ライン高海,湘南新宿高,桶川,桶川,2,481,7585,6730,湘南新宿ライン高海,桶川,埼玉県,関東
2,160,380,湘南新宿ライン高海,湘南新宿高,北上尾,北上尾,2,482,7585,10880,湘南新宿ライン高海,北上尾,埼玉県,関東
2,160,390,湘南新宿ライン高海,湘南新宿高,上尾,上尾,2,483,7585,530,湘南新宿ライン高海,上尾,埼玉県,関東
2,160,400,湘南新宿ライン高海,湘南新宿高,宮原,宮原,2,484,7585,38330,湘南新宿ライン高海,宮原,埼玉県,関東
2,160,410,湘南新宿ライン高海,湘南新宿高,大宮,大宮,2,5,7585,6310,湘南新宿ライン高海,大宮,埼玉県,関東
2,160,420,湘南新宿ライン高海,湘南新宿高,浦和,浦和,2,27,7585,4710,湘南新宿ライン高海,浦和,埼玉県,関東
2,160,430,湘南新宿ライン高海,湘南新宿高,赤羽,赤羽,2,26,7585,380,湘南新宿ライン高海,赤羽,東京都,関東
2,160,440,湘南新宿ライン高海,湘南新宿高,池袋,池袋,2,169,7585,2060,湘南新宿ライン高海,池袋,東京都,関東
2,160,450,湘南新宿ライン高海,湘南新宿高,新宿,新宿,2,167,7585,19670,湘南新宿ライン高海,新宿,東京都,関東
2,160,460,湘南新宿ライン高海,湘南新宿高,渋谷,渋谷,2,164,7585,17640,湘南新宿ライン高海,渋谷,東京都,関東
2,160,470,湘南新宿ライン高海,湘南新宿高,恵比寿,恵比寿,2,163,7585,5050,湘南新宿ライン高海,恵比寿,東京都,関東
2,160,480,湘南新宿ライン高海,湘南新宿高,大崎,大崎,2,423,7585,5780,湘南新宿ライン高海,大崎,東京都,関東
2,160,500,湘南新宿ライン高海,湘南新宿高,武蔵小杉,武蔵小杉,2,180,7585,38720,湘南新宿ライン高海,武蔵小杉,神奈川県,関東
2,160,520,湘南新宿ライン高海,湘南新宿高,横浜,横浜,2,151,7585,40940,湘南新宿ライン高海,横浜,神奈川県,関東
2,160,550,湘南新宿ライン高海,湘南新宿高,戸塚,戸塚,2,152,7585,26210,湘南新宿ライン高海,戸塚,神奈川県,関東
2,160,560,湘南新宿ライン高海,湘南新宿高,大船,大船,2,153,7585,6240,湘南新宿ライン高海,大船,神奈川県,関東
2,160,570,湘南新宿ライン高海,湘南新宿高,藤沢,藤沢,2,154,7585,33900,湘南新宿ライン高海,藤沢,神奈川県,関東
2,160,580,湘南新宿ライン高海,湘南新宿高,辻堂,辻堂,2,491,7585,24740,湘南新宿ライン高海,辻堂,神奈川県,関東
2,160,590,湘南新宿ライン高海,湘南新宿高,茅ヶ崎,茅ヶ崎,2,155,7585,23840,湘南新宿ライン高海,茅ヶ崎,神奈川県,関東
2,160,600,湘南新宿ライン高海,湘南新宿高,平塚,平塚,2,492,7585,33280,湘南新宿ライン高海,平塚,神奈川県,関東
2,160,610,湘南新宿ライン高海,湘南新宿高,大磯,大磯,2,493,7585,5460,湘南新宿ライン高海,大磯,神奈川県,関東
2,160,620,湘南新宿ライン高海,湘南新宿高,二宮,二宮,2,494,7585,29690,湘南新宿ライン高海,二宮,神奈川県,関東
2,160,630,湘南新宿ライン高海,湘南新宿高,国府津,国府津,2,156,7585,14160,湘南新宿ライン高海,国府津,神奈川県,関東
2,160,640,湘南新宿ライン高海,湘南新宿高,鴨宮,鴨宮,2,495,7585,9660,湘南新宿ライン高海,鴨宮,神奈川県,関東
2,160,650,湘南新宿ライン高海,湘南新宿高,小田原,小田原,2,3,7585,6930,湘南新宿ライン高海,小田原,神奈川県,関東
2,161,10,総武本線,総武線,東京,東京,2,1,580,25620,ＪＲ総武線快速,東京,東京都,関東
2,161,20,総武本線,総武線,新日本橋,新日本橋,,,580,20080,ＪＲ総武線快速,新日本橋,東京都,関東
2,161,30,総武本線,総武線,馬喰町,馬喰町,2,125,580,30330,ＪＲ総武線快速,馬喰町,東京都,関東
2,161,40,総武本線,総武線,錦糸町,錦糸町,2,126,580,12220,ＪＲ総武線快速,錦糸町,東京都,関東
2,161,50,総武本線,総武線,新小岩,新小岩,2,127,580,19450,ＪＲ総武線快速,新小岩,東京都,関東
2,161,60,総武本線,総武線,市川,市川,2,128,580,2990,ＪＲ総武線快速,市川,千葉県,関東
2,161,70,総武本線,総武線,船橋,船橋,2,129,580,34480,ＪＲ総武線快速,船橋,千葉県,関東
2,161,80,総武本線,総武線,津田沼,津田沼,2,130,580,24780,ＪＲ総武線快速,津田沼,千葉県,関東
2,161,90,総武本線,総武線,稲毛,稲毛,2,131,580,3250,ＪＲ総武線快速,稲毛,千葉県,関東
2,161,100,総武本線,総武線,千葉,千葉,2,132,580,24180,ＪＲ総武線快速,千葉,千葉県,関東
2,161,110,総武本線,総武線,東千葉,東千葉,,,585,32030,ＪＲ総武本線,東千葉,千葉県,関東
2,161,120,総武本線,総武線,都賀,都賀,2,356,585,24530,ＪＲ総武本線,都賀,千葉県,関東
2,161,130,総武本線,総武線,四街道,四街道,,,585,41130,ＪＲ総武本線,四街道,千葉県,関東
2,161,140,総武本線,総武線,物井,物井,,,585,39360,ＪＲ総武本線,物井,千葉県,関東
2,161,150,総武本線,総武線,佐倉,佐倉,2,133,585,16030,ＪＲ総武本線,佐倉,千葉県,関東
2,161,160,総武本線,総武線,南酒々井,南酒々井,,,585,37540,ＪＲ総武本線,南酒々井,千葉県,関東
2,161,170,総武本線,総武線,榎戸,榎戸,,,585,4990,ＪＲ総武本線,榎戸,千葉県,関東
2,161,180,総武本線,総武線,八街,八街,,,585,39960,ＪＲ総武本線,八街,千葉県,関東
2,161,190,総武本線,総武線,日向,日向,,,585,33100,ＪＲ総武本線,日向,千葉県,関東
2,161,200,総武本線,総武線,成東,成東,2,134,585,28090,ＪＲ総武本線,成東,千葉県,関東
2,161,210,総武本線,総武線,松尾,松尾,,,585,35830,ＪＲ総武本線,松尾,千葉県,関東
2,161,220,総武本線,総武線,横芝,横芝,,,585,40880,ＪＲ総武本線,横芝,千葉県,関東
2,161,230,総武本線,総武線,飯倉,飯倉,,,585,1810,ＪＲ総武本線,飯倉,千葉県,関東
2,161,240,総武本線,総武線,八日市場,八日市場,,,585,40820,ＪＲ総武本線,八日市場,千葉県,関東
2,161,250,総武本線,総武線,干潟,干潟,,,585,32610,ＪＲ総武本線,干潟,千葉県,関東
2,161,260,総武本線,総武線,旭,旭,,,585,740,ＪＲ総武本線,旭,千葉県,関東
2,161,270,総武本線,総武線,飯岡,飯岡,,,585,1800,ＪＲ総武本線,飯岡,千葉県,関東
2,161,280,総武本線,総武線,倉橋,倉橋,,,585,12990,ＪＲ総武本線,倉橋,千葉県,関東
2,161,290,総武本線,総武線,猿田,猿田,,,585,16610,ＪＲ総武本線,猿田,千葉県,関東
2,161,300,総武本線,総武線,松岸,松岸,2,135,585,35890,ＪＲ総武本線,松岸,千葉県,関東
2,161,310,総武本線,総武線,銚子,銚子,2,136,585,24410,ＪＲ総武本線,銚子,千葉県,関東
2,162,10,外房線,外房線,千葉,千葉,2,132,610,24180,ＪＲ外房線,千葉,千葉県,関東
2,162,20,外房線,外房線,本千葉,本千葉,2,334,610,35430,ＪＲ外房線,本千葉,千葉県,関東
2,162,30,外房線,外房線,蘇我,蘇我,2,137,610,21750,ＪＲ外房線,蘇我,千葉県,関東
2,162,40,外房線,外房線,鎌取,鎌取,,,610,8970,ＪＲ外房線,鎌取,千葉県,関東
2,162,50,外房線,外房線,誉田,誉田,,,610,35410,ＪＲ外房線,誉田,千葉県,関東
2,162,60,外房線,外房線,土気,土気,,,610,26070,ＪＲ外房線,土気,千葉県,関東
2,162,70,外房線,外房線,大網,大網,2,138,610,5390,ＪＲ外房線,大網,千葉県,関東
2,162,80,外房線,外房線,永田,永田,,,610,27170,ＪＲ外房線,永田,千葉県,関東
2,162,90,外房線,外房線,本納,本納,,,610,35460,ＪＲ外房線,本納,千葉県,関東
2,162,100,外房線,外房線,新茂原,新茂原,,,610,20330,ＪＲ外房線,新茂原,千葉県,関東
2,162,110,外房線,外房線,茂原,茂原,,,610,39370,ＪＲ外房線,茂原,千葉県,関東
2,162,120,外房線,外房線,八積,八積,,,610,40020,ＪＲ外房線,八積,千葉県,関東
2,162,130,外房線,外房線,上総一ノ宮,上総一ノ宮,,,610,8110,ＪＲ外房線,上総一ノ宮,千葉県,関東
2,162,140,外房線,外房線,東浪見,東浪見,,,610,26670,ＪＲ外房線,東浪見,千葉県,関東
2,162,150,外房線,外房線,太東,太東,,,610,21980,ＪＲ外房線,太東,千葉県,関東
2,162,160,外房線,外房線,長者町,長者町,,,610,24430,ＪＲ外房線,長者町,千葉県,関東
2,162,170,外房線,外房線,三門,三門,,,610,36310,ＪＲ外房線,三門,千葉県,関東
2,162,180,外房線,外房線,大原,大原,2,139,610,6200,ＪＲ外房線,大原,千葉県,関東
2,162,190,外房線,外房線,浪花,浪花,,,610,27940,ＪＲ外房線,浪花,千葉県,関東
2,162,200,外房線,外房線,御宿,御宿,,,610,7420,ＪＲ外房線,御宿,千葉県,関東
2,162,210,外房線,外房線,勝浦,勝浦,,,610,8490,ＪＲ外房線,勝浦,千葉県,関東
2,162,220,外房線,外房線,鵜原,鵜原,,,610,4500,ＪＲ外房線,鵜原,千葉県,関東
2,162,230,外房線,外房線,上総興津,上総興津,,,610,8140,ＪＲ外房線,上総興津,千葉県,関東
2,162,240,外房線,外房線,行川アイランド,行川アイラ,,,610,27960,ＪＲ外房線,行川アイランド,千葉県,関東
2,162,250,外房線,外房線,安房小湊,安房小湊,,,610,1680,ＪＲ外房線,安房小湊,千葉県,関東
2,162,260,外房線,外房線,安房天津,安房天津,,,610,1650,ＪＲ外房線,安房天津,千葉県,関東
2,162,270,外房線,外房線,安房鴨川,安房鴨川,2,140,610,1670,ＪＲ外房線,安房鴨川,千葉県,関東
2,163,5,内房線,内房線,千葉,千葉,2,132,625,24180,ＪＲ内房線,千葉,千葉県,関東
2,163,10,内房線,内房線,本千葉,本千葉,2,334,625,35430,ＪＲ内房線,本千葉,千葉県,関東
2,163,15,内房線,内房線,蘇我,蘇我,2,137,625,21750,ＪＲ内房線,蘇我,千葉県,関東
2,163,20,内房線,内房線,浜野,浜野,,,625,31130,ＪＲ内房線,浜野,千葉県,関東
