沿線CD	駅CD	沿線名	駅名	都道府県名
0170	26210	ブルーライン	戸塚	神奈川県
0170	07020	ブルーライン	踊場	神奈川県
0170	27160	ブルーライン	中田	神奈川県
0170	23200	ブルーライン	立場	神奈川県
0170	17850	ブルーライン	下飯田	神奈川県
0170	18670	ブルーライン	湘南台	神奈川県
0175	40940	相鉄本線	横浜	神奈川県
0175	33310	相鉄本線	平沼橋	神奈川県
0175	29560	相鉄本線	西横浜	神奈川県
0175	25460	相鉄本線	天王町	神奈川県
0175	34990	相鉄本線	星川	神奈川県
0175	41790	相鉄本線	和田町	神奈川県
0175	09360	相鉄本線	上星川	神奈川県
0175	29450	相鉄本線	西谷	神奈川県
0175	24980	相鉄本線	鶴ヶ峰	神奈川県
0175	34270	相鉄本線	二俣川	神奈川県
0175	11810	相鉄本線	希望ヶ丘	神奈川県
0175	36970	相鉄本線	三ツ境	神奈川県
0175	21310	相鉄本線	瀬谷	神奈川県
0175	40370	相鉄本線	大和	神奈川県
0175	15910	相鉄本線	相模大塚	神奈川県
0175	15950	相鉄本線	さがみ野	神奈川県
0175	07980	相鉄本線	かしわ台	神奈川県
0175	05090	相鉄本線	海老名	神奈川県
0180	34270	相鉄いずみ野線	二俣川	神奈川県
0180	37780	相鉄いずみ野線	南万騎が原	神奈川県
0180	41390	相鉄いずみ野線	緑園都市	神奈川県
0180	40540	相鉄いずみ野線	弥生台	神奈川県
0180	02550	相鉄いずみ野線	いずみ野	神奈川県
0180	02520	相鉄いずみ野線	いずみ中央	神奈川県
0180	40740	相鉄いずみ野線	ゆめが丘	神奈川県
0180	18670	相鉄いずみ野線	湘南台	神奈川県
0185	09920	ＪＲ南武線	川崎	神奈川県
0185	17430	ＪＲ南武線	尻手	神奈川県
0185	30810	ＪＲ南武線	八丁畷	神奈川県
0185	09930	ＪＲ南武線	川崎新町	神奈川県
0185	84015	ＪＲ南武線	小田栄	神奈川県
0185	31070	ＪＲ南武線	浜川崎	神奈川県
0185	39830	ＪＲ南武線	矢向	神奈川県
0185	07950	ＪＲ南武線	鹿島田	神奈川県
0185	33360	ＪＲ南武線	平間	神奈川県
0185	38590	ＪＲ南武線	向河原	神奈川県
0185	38720	ＪＲ南武線	武蔵小杉	神奈川県
0185	38800	ＪＲ南武線	武蔵中原	神奈川県
0185	38760	ＪＲ南武線	武蔵新城	神奈川県
0185	38860	ＪＲ南武線	武蔵溝ノ口	神奈川県
0185	24790	ＪＲ南武線	津田山	神奈川県
0185	12560	ＪＲ南武線	久地	神奈川県
0185	18510	ＪＲ南武線	宿河原	神奈川県
0185	30130	ＪＲ南武線	登戸	神奈川県
0185	27340	ＪＲ南武線	中野島	神奈川県
0185	03300	ＪＲ南武線	稲田堤	神奈川県
0185	40120	ＪＲ南武線	矢野口	東京都
0185	03240	ＪＲ南武線	稲城長沼	東京都
0185	37650	ＪＲ南武線	南多摩	東京都
0185	34360	ＪＲ南武線	府中本町	東京都
0185	34560	ＪＲ南武線	分倍河原	東京都
0185	42410	ＪＲ南武線	西府	東京都
0185	40200	ＪＲ南武線	谷保	東京都
0185	39710	ＪＲ南武線	矢川	東京都
0185	28700	ＪＲ南武線	西国立	東京都
0185	23100	ＪＲ南武線	立川	東京都
0190	31790	ＪＲ横浜線	東神奈川	神奈川県
0190	05590	ＪＲ横浜線	大口	神奈川県
0190	10720	ＪＲ横浜線	菊名	神奈川県
0190	20390	ＪＲ横浜線	新横浜	神奈川県
0190	15030	ＪＲ横浜線	小机	神奈川県
0190	09590	ＪＲ横浜線	鴨居	神奈川県
0190	27620	ＪＲ横浜線	中山	神奈川県
0190	25590	ＪＲ横浜線	十日市場	神奈川県
0190	27240	ＪＲ横浜線	長津田	神奈川県
0190	28070	ＪＲ横浜線	成瀬	東京都
0190	35780	ＪＲ横浜線	町田	東京都
0190	15200	ＪＲ横浜線	古淵	神奈川県
0190	34330	ＪＲ横浜線	淵野辺	神奈川県
0190	40190	ＪＲ横浜線	矢部	神奈川県
0190	15960	ＪＲ横浜線	相模原	神奈川県
0190	30490	ＪＲ横浜線	橋本	神奈川県
0190	00130	ＪＲ横浜線	相原	東京都
0190	30670	ＪＲ横浜線	八王子みなみ野	東京都
0190	08370	ＪＲ横浜線	片倉	東京都
0190	30660	ＪＲ横浜線	八王子	東京都
0195	23840	ＪＲ相模線	茅ヶ崎	神奈川県
0195	11370	ＪＲ相模線	北茅ヶ崎	神奈川県
0195	07580	ＪＲ相模線	香川	神奈川県
0195	16510	ＪＲ相模線	寒川	神奈川県
0195	38390	ＪＲ相模線	宮山	神奈川県
0195	13030	ＪＲ相模線	倉見	神奈川県
0195	08580	ＪＲ相模線	門沢橋	神奈川県
0195	18400	ＪＲ相模線	社家	神奈川県
0195	01050	ＪＲ相模線	厚木	神奈川県
0195	05090	ＪＲ相模線	海老名	神奈川県
0195	03750	ＪＲ相模線	入谷	神奈川県
0195	21720	ＪＲ相模線	相武台下	神奈川県
0195	18290	ＪＲ相模線	下溝	神奈川県
0195	31260	ＪＲ相模線	原当麻	神奈川県
0195	31440	ＪＲ相模線	番田	神奈川県
0195	09430	ＪＲ相模線	上溝	神奈川県
0195	37690	ＪＲ相模線	南橋本	神奈川県
0195	30490	ＪＲ相模線	橋本	神奈川県
0200	14970	東急池上線	五反田	東京都
0200	05790	東急池上線	大崎広小路	東京都
0200	26090	東急池上線	戸越銀座	東京都
0200	05020	東急池上線	荏原中延	東京都
0200	30650	東急池上線	旗の台	東京都
0200	27430	東急池上線	長原	東京都
0200	21480	東急池上線	洗足池	東京都
0200	02180	東急池上線	石川台	東京都
0200	40690	東急池上線	雪が谷大塚	東京都
0200	07440	東急池上線	御嶽山	東京都
0200	12440	東急池上線	久が原	東京都
0200	24160	東急池上線	千鳥町	東京都
0200	01970	東急池上線	池上	東京都
0200	30530	東急池上線	蓮沼	東京都
0200	08940	東急池上線	蒲田	東京都
0205	39110	東急目黒線	目黒	東京都
0205	34410	東急目黒線	不動前	東京都
0205	38730	東急目黒線	武蔵小山	東京都
0205	28780	東急目黒線	西小山	東京都
0205	21470	東急目黒線	洗足	東京都
0205	05520	東急目黒線	大岡山	東京都
0205	06660	東急目黒線	奥沢	東京都
0205	25320	東急目黒線	田園調布	東京都
0205	23450	東急目黒線	多摩川	東京都
0205	20280	東急目黒線	新丸子	神奈川県
0205	38720	東急目黒線	武蔵小杉	神奈川県
0205	39270	東急目黒線	元住吉	神奈川県
0205	33150	東急目黒線	日吉	神奈川県
0210	23450	東急多摩川線	多摩川	東京都
0210	29840	東急多摩川線	沼部	東京都
0210	04470	東急多摩川線	鵜の木	東京都
0210	18280	東急多摩川線	下丸子	東京都
0210	38810	東急多摩川線	武蔵新田	東京都
0210	39810	東急多摩川線	矢口渡	東京都
0210	08940	東急多摩川線	蒲田	東京都
0215	05480	東急大井町線	大井町	東京都
0215	18100	東急大井町線	下神明	東京都
0215	26100	東急大井町線	戸越公園	東京都
0215	27370	東急大井町線	中延	東京都
0215	05030	東急大井町線	荏原町	東京都
0215	30650	東急大井町線	旗の台	東京都
0215	11320	東急大井町線	北千束	東京都
0215	05520	東急大井町線	大岡山	東京都
0215	37110	東急大井町線	緑が丘	東京都
0215	18410	東急大井町線	自由が丘	東京都
0215	12830	東急大井町線	九品仏	東京都
0215	07280	東急大井町線	尾山台	東京都
0215	26240	東急大井町線	等々力	東京都
0215	09280	東急大井町線	上野毛	東京都
0215	34230	東急大井町線	二子玉川	東京都
0215	34220	東急大井町線	二子新地	神奈川県
0215	22390	東急大井町線	高津	神奈川県
0215	36850	東急大井町線	溝の口	神奈川県
0220	17640	東急東横線	渋谷	東京都
0220	21850	東急東横線	代官山	東京都
0220	27580	東急東横線	中目黒	東京都
0220	40640	東急東横線	祐天寺	東京都
0220	07660	東急東横線	学芸大学	東京都
0220	26730	東急東横線	都立大学	東京都
0220	18410	東急東横線	自由が丘	東京都
0220	25320	東急東横線	田園調布	東京都
0220	23450	東急東横線	多摩川	東京都
0220	20280	東急東横線	新丸子	神奈川県
0220	38720	東急東横線	武蔵小杉	神奈川県
0220	39270	東急東横線	元住吉	神奈川県
0220	33150	東急東横線	日吉	神奈川県
0220	24880	東急東横線	綱島	神奈川県
0220	05650	東急東横線	大倉山	神奈川県
0220	10720	東急東横線	菊名	神奈川県
0220	38540	東急東横線	妙蓮寺	神奈川県
0220	30290	東急東横線	白楽	神奈川県
0220	32210	東急東横線	東白楽	神奈川県
0220	23830	東急東横線	反町	神奈川県
0220	40940	東急東横線	横浜	神奈川県
0645	40940	みなとみらい線	横浜	神奈川県
0645	54015	みなとみらい線	新高島	神奈川県
0645	54020	みなとみらい線	みなとみらい	神奈川県
0645	54025	みなとみらい線	馬車道	神奈川県
0645	54030	みなとみらい線	日本大通り	神奈川県
0645	54035	みなとみらい線	元町・中華街	神奈川県
0770	27620	グリーンライン	中山	神奈川県
0770	80825	グリーンライン	川和町	神奈川県
0770	80826	グリーンライン	都筑ふれあいの丘	神奈川県
0770	21510	グリーンライン	センター南	神奈川県
0770	21500	グリーンライン	センター北	神奈川県
0770	80827	グリーンライン	北山田	神奈川県
0770	80828	グリーンライン	東山田	神奈川県
0770	80829	グリーンライン	高田	神奈川県
0770	80830	グリーンライン	日吉本町	神奈川県
0770	33150	グリーンライン	日吉	神奈川県
0230	17640	東急田園都市線	渋谷	東京都
0230	02000	東急田園都市線	池尻大橋	東京都
0230	16720	東急田園都市線	三軒茶屋	東京都
0230	15340	東急田園都市線	駒沢大学	東京都
0230	16140	東急田園都市線	桜新町	東京都
0230	40800	東急田園都市線	用賀	東京都
0230	34230	東急田園都市線	二子玉川	東京都
0230	34220	東急田園都市線	二子新地	神奈川県
0230	22390	東急田園都市線	高津	神奈川県
0230	36850	東急田園都市線	溝の口	神奈川県
0230	07890	東急田園都市線	梶が谷	神奈川県
0230	38250	東急田園都市線	宮崎台	神奈川県
0230	38350	東急田園都市線	宮前平	神奈川県
0230	15980	東急田園都市線	鷺沼	神奈川県
0230	23580	東急田園都市線	たまプラーザ	神奈川県
0230	00820	東急田園都市線	あざみ野	神奈川県
0230	04880	東急田園都市線	江田	神奈川県
0230	02970	東急田園都市線	市が尾	神奈川県
0230	33850	東急田園都市線	藤が丘	神奈川県
0230	00210	東急田園都市線	青葉台	神奈川県
0230	23250	東急田園都市線	田奈	神奈川県
0230	27240	東急田園都市線	長津田	神奈川県
0230	24700	東急田園都市線	つくし野	東京都
0230	20660	東急田園都市線	すずかけ台	東京都
0230	37790	東急田園都市線	南町田グランベリーパーク	東京都
0230	24660	東急田園都市線	つきみ野	神奈川県
0230	24340	東急田園都市線	中央林間	神奈川県
0225	27240	東急こどもの国線	長津田	神奈川県
0225	07430	東急こどもの国線	恩田	神奈川県
0225	15110	東急こどもの国線	こどもの国	神奈川県
0235	16720	東急世田谷線	三軒茶屋	東京都
0235	28990	東急世田谷線	西太子堂	東京都
0235	41620	東急世田谷線	若林	東京都
0235	18530	東急世田谷線	松陰神社前	東京都
0235	21210	東急世田谷線	世田谷	東京都
0235	09410	東急世田谷線	上町	東京都
0235	38270	東急世田谷線	宮の坂	東京都
0235	40270	東急世田谷線	山下	東京都
0235	36030	東急世田谷線	松原	東京都
0235	18140	東急世田谷線	下高井戸	東京都
0240	19670	小田急線	新宿	東京都
0240	37560	小田急線	南新宿	東京都
0240	16710	小田急線	参宮橋	東京都
0240	41310	小田急線	代々木八幡	東京都
0240	41290	小田急線	代々木上原	東京都
0240	31840	小田急線	東北沢	東京都
0240	18010	小田急線	下北沢	東京都
0240	21220	小田急線	世田谷代田	東京都
0240	04590	小田急線	梅ヶ丘	東京都
0240	14220	小田急線	豪徳寺	東京都
0240	12020	小田急線	経堂	東京都
0240	24140	小田急線	千歳船橋	東京都
0240	21760	小田急線	祖師ヶ谷大蔵	東京都
0240	20990	小田急線	成城学園前	東京都
0240	11580	小田急線	喜多見	東京都
0240	15260	小田急線	狛江	東京都
0240	02510	小田急線	和泉多摩川	東京都
0240	30130	小田急線	登戸	神奈川県
0240	38610	小田急線	向ヶ丘遊園	神奈川県
0240	01950	小田急線	生田	神奈川県
0240	41270	小田急線	読売ランド前	神奈川県
0240	40770	小田急線	百合ヶ丘	神奈川県
0240	20370	小田急線	新百合ヶ丘	神奈川県
0240	07590	小田急線	柿生	神奈川県
0240	24990	小田急線	鶴川	東京都
0240	23460	小田急線	玉川学園前	東京都
0240	35780	小田急線	町田	東京都
0240	15920	小田急線	相模大野	神奈川県
0245	15920	小田急小田原線	相模大野	神奈川県
0245	06870	小田急小田原線	小田急相模原	神奈川県
0245	21730	小田急小田原線	相武台前	神奈川県
0245	16490	小田急小田原線	座間	神奈川県
0245	05090	小田急小田原線	海老名	神奈川県
0245	01050	小田急小田原線	厚木	神奈川県
0245	35270	小田急小田原線	本厚木	神奈川県
0245	00050	小田急小田原線	愛甲石田	神奈川県
0245	02750	小田急小田原線	伊勢原	神奈川県
0245	25060	小田急小田原線	鶴巻温泉	神奈川県
0245	25580	小田急小田原線	東海大学前	神奈川県
0245	30640	小田急小田原線	秦野	神奈川県
0245	17630	小田急小田原線	渋沢	神奈川県
0245	20260	小田急小田原線	新松田	神奈川県
0245	07480	小田急小田原線	開成	神奈川県
0245	09690	小田急小田原線	栢山	神奈川県
0245	26410	小田急小田原線	富水	神奈川県
0245	35090	小田急小田原線	螢田	神奈川県
0245	53910	小田急小田原線	足柄	神奈川県
0245	06930	小田急小田原線	小田原	神奈川県
0250	20370	小田急多摩線	新百合ヶ丘	神奈川県
0250	16350	小田急多摩線	五月台	神奈川県
0250	13060	小田急多摩線	栗平	神奈川県
0250	13140	小田急多摩線	黒川	神奈川県
0250	75895	小田急多摩線	はるひ野	神奈川県
0250	06890	小田急多摩線	小田急永山	東京都
0250	06880	小田急多摩線	小田急多摩センター	東京都
0250	09710	小田急多摩線	唐木田	東京都
0255	15920	小田急江ノ島線	相模大野	神奈川県
0255	32590	小田急江ノ島線	東林間	神奈川県
0255	24340	小田急江ノ島線	中央林間	神奈川県
0255	37850	小田急江ノ島線	南林間	神奈川県
0255	25040	小田急江ノ島線	鶴間	神奈川県
0255	40370	小田急江ノ島線	大和	神奈川県
0255	16070	小田急江ノ島線	桜ヶ丘	神奈川県
0255	13980	小田急江ノ島線	高座渋谷	神奈川県
0255	24390	小田急江ノ島線	長後	神奈川県
0255	18670	小田急江ノ島線	湘南台	神奈川県
0255	38920	小田急江ノ島線	六会日大前	神奈川県
0255	21370	小田急江ノ島線	善行	神奈川県
0255	33910	小田急江ノ島線	藤沢本町	神奈川県
0255	33900	小田急江ノ島線	藤沢	神奈川県
0255	35300	小田急江ノ島線	本鵠沼	神奈川県
0255	12510	小田急江ノ島線	鵠沼海岸	神奈川県
0255	08400	小田急江ノ島線	片瀬江ノ島	神奈川県
